code_station,date,debit
NAT_O77015,2020-10-13 15:00:00,56.2109
O6140010,2020-10-13 15:00:00,332.764
O7094010,2020-10-13 15:00:00,2.555
O6140010,2020-10-13 14:45:00,335.41
O7094010,2020-10-13 14:45:00,2.555
O6140010,2020-10-13 14:30:00,336.88
O7094010,2020-10-13 14:30:00,2.555
O6140010,2020-10-13 14:15:00,337.174
O7094010,2020-10-13 14:15:00,2.555
COUTET,2020-10-13 14:00:00,115
O7145220,2020-10-13 14:00:00,1.09
O7041510,2020-10-13 14:00:00,2.91
O7101510,2020-10-13 14:00:00,6.41
O7054010,2020-10-13 14:00:00,0.52
O7074020,2020-10-13 14:00:00,0.8
ENTEDF,2020-10-13 14:00:00,62.6
CAHEDF,2020-10-13 14:00:00,118
GOUL,2020-10-13 14:00:00,3.47
O7161510_E,2020-10-13 14:00:00,24.5
NAT_O77015,2020-10-13 14:00:00,56.4355
O6140010,2020-10-13 14:00:00,340.114
O7094010,2020-10-13 14:00:00,2.555
O6140010,2020-10-13 13:45:00,339.82
O7094010,2020-10-13 13:45:00,2.555
O6140010,2020-10-13 13:30:00,341.29
O7094010,2020-10-13 13:30:00,2.568
O6140010,2020-10-13 13:15:00,344.23
O7094010,2020-10-13 13:15:00,2.555
COUTET,2020-10-13 13:00:00,112
O7145220,2020-10-13 13:00:00,1.09
O7041510,2020-10-13 13:00:00,2.81
O7101510,2020-10-13 13:00:00,6.46
O7054010,2020-10-13 13:00:00,0.52
O7074020,2020-10-13 13:00:00,0.8
ENTEDF,2020-10-13 13:00:00,65.7
CAHEDF,2020-10-13 13:00:00,120
O7161510_E,2020-10-13 13:00:00,25.2
NAT_O77015,2020-10-13 13:00:00,56.1592
GOUL,2020-10-13 13:00:00,3.47
O6140010,2020-10-13 13:00:00,348.934
O7094010,2020-10-13 13:00:00,2.555
O6140010,2020-10-13 12:45:00,353.05
O7094010,2020-10-13 12:45:00,2.555
O6140010,2020-10-13 12:30:00,353.05
O7094010,2020-10-13 12:30:00,2.555
O6140010,2020-10-13 12:15:00,353.05
O7094010,2020-10-13 12:15:00,2.555
COUTET,2020-10-13 12:00:00,103
O7145220,2020-10-13 12:00:00,1.1
O7041510,2020-10-13 12:00:00,2.85
O7101510,2020-10-13 12:00:00,6.46
O7054010,2020-10-13 12:00:00,0.52
O7074020,2020-10-13 12:00:00,0.81
ENTEDF,2020-10-13 12:00:00,77.2
CAHEDF,2020-10-13 12:00:00,120
O7161510_E,2020-10-13 12:00:00,33
NAT_O77015,2020-10-13 12:00:00,56.1944
O6140010,2020-10-13 12:00:00,353.05
O7094010,2020-10-13 12:00:00,2.555
GOUL,2020-10-13 12:00:00,3.47
O6140010,2020-10-13 11:45:00,357.166
O7094010,2020-10-13 11:45:00,2.555
O6140010,2020-10-13 11:30:00,358.636
O7094010,2020-10-13 11:30:00,2.555
O6140010,2020-10-13 11:15:00,361.282
O7094010,2020-10-13 11:15:00,2.555
COUTET,2020-10-13 11:00:00,96.1
O7145220,2020-10-13 11:00:00,1.09
O7041510,2020-10-13 11:00:00,2.89
O7101510,2020-10-13 11:00:00,6.44
O7054010,2020-10-13 11:00:00,0.52
O7074020,2020-10-13 11:00:00,0.79
ENTEDF,2020-10-13 11:00:00,77.9
CAHEDF,2020-10-13 11:00:00,116
GOUL,2020-10-13 11:00:00,3.47
O7161510_E,2020-10-13 11:00:00,45.9
NAT_O77015,2020-10-13 11:00:00,56.4998
O6140010,2020-10-13 11:00:00,358.342
O7094010,2020-10-13 11:00:00,2.555
O6140010,2020-10-13 10:45:00,358.93
O7094010,2020-10-13 10:45:00,2.555
O6140010,2020-10-13 10:30:00,360.694
O7094010,2020-10-13 10:30:00,2.555
O6140010,2020-10-13 10:15:00,360.4
O7094010,2020-10-13 10:15:00,2.568
COUTET,2020-10-13 10:00:00,84.9
O7145220,2020-10-13 10:00:00,1.1
O7041510,2020-10-13 10:00:00,2.86
O7101510,2020-10-13 10:00:00,6.46
O7054010,2020-10-13 10:00:00,0.52
O7074020,2020-10-13 10:00:00,0.78
ENTEDF,2020-10-13 10:00:00,74.6
CAHEDF,2020-10-13 10:00:00,112
GOUL,2020-10-13 10:00:00,3.47
O7161510_E,2020-10-13 10:00:00,55.7
NAT_O77015,2020-10-13 10:00:00,56.4644
O6140010,2020-10-13 10:00:00,359.224
O7094010,2020-10-13 10:00:00,2.582
O6140010,2020-10-13 09:45:00,358.342
O7094010,2020-10-13 09:45:00,2.555
O6140010,2020-10-13 09:30:00,360.694
O7094010,2020-10-13 09:30:00,2.555
O6140010,2020-10-13 09:15:00,360.106
O7094010,2020-10-13 09:15:00,2.555
COUTET,2020-10-13 09:00:00,71.3
O7145220,2020-10-13 09:00:00,1.1
O7041510,2020-10-13 09:00:00,2.89
O7101510,2020-10-13 09:00:00,6.46
O7054010,2020-10-13 09:00:00,0.52
O7074020,2020-10-13 09:00:00,0.78
ENTEDF,2020-10-13 09:00:00,73.2
CAHEDF,2020-10-13 09:00:00,113
O7161510_E,2020-10-13 09:00:00,55.2
NAT_O77015,2020-10-13 09:00:00,56.2804
O6140010,2020-10-13 09:00:00,357.754
O7094010,2020-10-13 09:00:00,2.568
GOUL,2020-10-13 09:00:00,3.47
O6140010,2020-10-13 08:45:00,357.166
O7094010,2020-10-13 08:45:00,2.555
O6140010,2020-10-13 08:30:00,353.932
O7094010,2020-10-13 08:30:00,2.596
O6140010,2020-10-13 08:15:00,353.344
O7094010,2020-10-13 08:15:00,2.555
COUTET,2020-10-13 08:00:00,64.7
O7145220,2020-10-13 08:00:00,1.11
O7041510,2020-10-13 08:00:00,2.81
O7101510,2020-10-13 08:00:00,6.49
O7054010,2020-10-13 08:00:00,0.52
O7074020,2020-10-13 08:00:00,0.78
ENTEDF,2020-10-13 08:00:00,73.8
CAHEDF,2020-10-13 08:00:00,116
O7161510_E,2020-10-13 08:00:00,53.9
NAT_O77015,2020-10-13 08:00:00,56.6227
O6140010,2020-10-13 08:00:00,345.406
O7094010,2020-10-13 08:00:00,2.555
GOUL,2020-10-13 08:00:00,3.47
O6140010,2020-10-13 07:45:00,340.996
O7094010,2020-10-13 07:45:00,2.555
O6140010,2020-10-13 07:30:00,338.644
O7094010,2020-10-13 07:30:00,2.568
O6140010,2020-10-13 07:15:00,336.292
O7094010,2020-10-13 07:15:00,2.555
COUTET,2020-10-13 07:00:00,58
O7145220,2020-10-13 07:00:00,1.11
O7041510,2020-10-13 07:00:00,2.86
O7101510,2020-10-13 07:00:00,6.49
O7054010,2020-10-13 07:00:00,0.52
O7074020,2020-10-13 07:00:00,0.82
ENTEDF,2020-10-13 07:00:00,74.2
CAHEDF,2020-10-13 07:00:00,121
GOUL,2020-10-13 07:00:00,3.47
O7161510_E,2020-10-13 07:00:00,10.5
NAT_O77015,2020-10-13 07:00:00,57.3507
O6140010,2020-10-13 07:00:00,329.717
O7094010,2020-10-13 07:00:00,2.555
O6140010,2020-10-13 06:45:00,330.743
O7094010,2020-10-13 06:45:00,2.555
O6140010,2020-10-13 06:30:00,332.764
O7094010,2020-10-13 06:30:00,2.555
O6140010,2020-10-13 06:15:00,331
O7094010,2020-10-13 06:15:00,2.555
COUTET,2020-10-13 06:00:00,56
O7145220,2020-10-13 06:00:00,1.12
O7041510,2020-10-13 06:00:00,2.89
O7101510,2020-10-13 06:00:00,6.52
O7054010,2020-10-13 06:00:00,0.52
O7074020,2020-10-13 06:00:00,0.82
ENTEDF,2020-10-13 06:00:00,53
CAHEDF,2020-10-13 06:00:00,125
GOUL,2020-10-13 06:00:00,3.47
O7161510_E,2020-10-13 06:00:00,9.16
NAT_O77015,2020-10-13 06:00:00,57.7282
O6140010,2020-10-13 06:00:00,332.47
O7094010,2020-10-13 06:00:00,2.582
O6140010,2020-10-13 05:45:00,332.764
O7094010,2020-10-13 05:45:00,2.609
O6140010,2020-10-13 05:30:00,332.764
O7094010,2020-10-13 05:30:00,2.609
O6140010,2020-10-13 05:15:00,336.88
O7094010,2020-10-13 05:15:00,2.65
COUTET,2020-10-13 05:00:00,60.7
O7145220,2020-10-13 05:00:00,1.12
O7041510,2020-10-13 05:00:00,2.92
O7101510,2020-10-13 05:00:00,6.52
O7054010,2020-10-13 05:00:00,0.53
O7074020,2020-10-13 05:00:00,0.81
ENTEDF,2020-10-13 05:00:00,33.7
CAHEDF,2020-10-13 05:00:00,124
O7161510_E,2020-10-13 05:00:00,9.34
NAT_O77015,2020-10-13 05:00:00,57.6636
O6140010,2020-10-13 05:00:00,341.584
O7094010,2020-10-13 05:00:00,2.623
GOUL,2020-10-13 05:00:00,3.49
O6140010,2020-10-13 04:45:00,345.112
O7094010,2020-10-13 04:45:00,2.65
O6140010,2020-10-13 04:30:00,345.994
O7094010,2020-10-13 04:30:00,2.65
O6140010,2020-10-13 04:15:00,349.522
O7094010,2020-10-13 04:15:00,2.65
COUTET,2020-10-13 04:00:00,68
O7145220,2020-10-13 04:00:00,1.12
O7041510,2020-10-13 04:00:00,2.99
O7101510,2020-10-13 04:00:00,6.58
O7054010,2020-10-13 04:00:00,0.53
O7074020,2020-10-13 04:00:00,0.8
ENTEDF,2020-10-13 04:00:00,23.1
CAHEDF,2020-10-13 04:00:00,116
O7161510_E,2020-10-13 04:00:00,9.61
NAT_O77015,2020-10-13 04:00:00,58.0194
O6140010,2020-10-13 04:00:00,352.756
O7094010,2020-10-13 04:00:00,2.65
GOUL,2020-10-13 04:00:00,3.49
O6140010,2020-10-13 03:45:00,349.816
O7094010,2020-10-13 03:45:00,2.65
O6140010,2020-10-13 03:30:00,352.756
O7094010,2020-10-13 03:30:00,2.636
O6140010,2020-10-13 03:15:00,352.756
O7094010,2020-10-13 03:15:00,2.65
COUTET,2020-10-13 03:00:00,70.8
O7145220,2020-10-13 03:00:00,1.12
O7041510,2020-10-13 03:00:00,2.99
O7101510,2020-10-13 03:00:00,6.61
O7054010,2020-10-13 03:00:00,0.53
O7074020,2020-10-13 03:00:00,0.8
ENTEDF,2020-10-13 03:00:00,23.4
CAHEDF,2020-10-13 03:00:00,100
GOUL,2020-10-13 03:00:00,3.52
O7161510_E,2020-10-13 03:00:00,10.1
NAT_O77015,2020-10-13 03:00:00,58.5065
O6140010,2020-10-13 03:00:00,352.756
O7094010,2020-10-13 03:00:00,2.623
O6140010,2020-10-13 02:45:00,349.522
O7094010,2020-10-13 02:45:00,2.609
O6140010,2020-10-13 02:30:00,348.052
O7094010,2020-10-13 02:30:00,2.609
O6140010,2020-10-13 02:15:00,345.112
O7094010,2020-10-13 02:15:00,2.65
COUTET,2020-10-13 02:00:00,68.6
O7145220,2020-10-13 02:00:00,1.14
O7041510,2020-10-13 02:00:00,3.02
O7101510,2020-10-13 02:00:00,6.66
O7054010,2020-10-13 02:00:00,0.53
O7074020,2020-10-13 02:00:00,0.82
ENTEDF,2020-10-13 02:00:00,23.7
CAHEDF,2020-10-13 02:00:00,82
GOUL,2020-10-13 02:00:00,3.52
O7161510_E,2020-10-13 02:00:00,11.2
NAT_O77015,2020-10-13 02:00:00,58.8878
O6140010,2020-10-13 02:00:00,337.174
O7094010,2020-10-13 02:00:00,2.65
O6140010,2020-10-13 01:45:00,331.882
O7094010,2020-10-13 01:45:00,2.623
O6140010,2020-10-13 01:30:00,327.407
O7094010,2020-10-13 01:30:00,2.65
O6140010,2020-10-13 01:15:00,318.423
O7094010,2020-10-13 01:15:00,2.609
COUTET,2020-10-13 01:00:00,68.4
O7145220,2020-10-13 01:00:00,1.13
O7041510,2020-10-13 01:00:00,3
O7101510,2020-10-13 01:00:00,6.64
O7054010,2020-10-13 01:00:00,0.53
O7074020,2020-10-13 01:00:00,0.83
ENTEDF,2020-10-13 01:00:00,24.6
CAHEDF,2020-10-13 01:00:00,70.3
O7161510_E,2020-10-13 01:00:00,17.4
NAT_O77015,2020-10-13 01:00:00,58.7156
GOUL,2020-10-13 01:00:00,3.54
O6140010,2020-10-13 01:00:00,314.573
O7094010,2020-10-13 01:00:00,2.65
O6140010,2020-10-13 00:45:00,307.643
O7094010,2020-10-13 00:45:00,2.65
O6140010,2020-10-13 00:30:00,300.97
O7094010,2020-10-13 00:30:00,2.65
O6140010,2020-10-13 00:15:00,294.04
O7094010,2020-10-13 00:15:00,2.65
COUTET,2020-10-13 00:00:00,62.4
O7145220,2020-10-13 00:00:00,1.15
O7041510,2020-10-13 00:00:00,2.99
O7101510,2020-10-13 00:00:00,6.66
O7054010,2020-10-13 00:00:00,0.54
O7074020,2020-10-13 00:00:00,0.83
ENTEDF,2020-10-13 00:00:00,27.2
CAHEDF,2020-10-13 00:00:00,59.5
O7161510_E,2020-10-13 00:00:00,24.7
NAT_O77015,2020-10-13 00:00:00,59.0834
O6140010,2020-10-13 00:00:00,288.393
O7094010,2020-10-13 00:00:00,2.65
GOUL,2020-10-13 00:00:00,3.55
O6140010,2020-10-12 23:45:00,285.827
O7094010,2020-10-12 23:45:00,2.65
O6140010,2020-10-12 23:30:00,283.003
O7094010,2020-10-12 23:30:00,2.65
O6140010,2020-10-12 23:15:00,276.587
O7094010,2020-10-12 23:15:00,2.664
COUTET,2020-10-12 23:00:00,57
O7145220,2020-10-12 23:00:00,1.15
O7041510,2020-10-12 23:00:00,3.05
O7101510,2020-10-12 23:00:00,6.66
O7054010,2020-10-12 23:00:00,0.54
O7074020,2020-10-12 23:00:00,0.83
ENTEDF,2020-10-12 23:00:00,38.7
CAHEDF,2020-10-12 23:00:00,51.7
GOUL,2020-10-12 23:00:00,3.57
O7161510_E,2020-10-12 23:00:00,24.3
NAT_O77015,2020-10-12 23:00:00,59.3534
O6140010,2020-10-12 23:00:00,272.737
O7094010,2020-10-12 23:00:00,2.65
O6140010,2020-10-12 22:45:00,268.887
O7094010,2020-10-12 22:45:00,2.65
O6140010,2020-10-12 22:30:00,261.7
O7094010,2020-10-12 22:30:00,2.65
O6140010,2020-10-12 22:15:00,253.765
O7094010,2020-10-12 22:15:00,2.732
COUTET,2020-10-12 22:00:00,54.4
O7145220,2020-10-12 22:00:00,1.15
O7041510,2020-10-12 22:00:00,3
O7101510,2020-10-12 22:00:00,6.69
O7054010,2020-10-12 22:00:00,0.54
O7074020,2020-10-12 22:00:00,0.8
ENTEDF,2020-10-12 22:00:00,62
CAHEDF,2020-10-12 22:00:00,51.1
GOUL,2020-10-12 22:00:00,3.6
O7161510_E,2020-10-12 22:00:00,24.9
NAT_O77015,2020-10-12 22:00:00,60.0597
O6140010,2020-10-12 22:00:00,250.005
O7094010,2020-10-12 22:00:00,2.677
O6140010,2020-10-12 21:45:00,244.835
O7094010,2020-10-12 21:45:00,2.65
O6140010,2020-10-12 21:30:00,244.13
O7094010,2020-10-12 21:30:00,2.65
O6140010,2020-10-12 21:15:00,241.31
O7094010,2020-10-12 21:15:00,2.65
COUTET,2020-10-12 21:00:00,55.6
O7145220,2020-10-12 21:00:00,1.18
O7041510,2020-10-12 21:00:00,3.04
O7101510,2020-10-12 21:00:00,6.72
O7054010,2020-10-12 21:00:00,0.54
O7074020,2020-10-12 21:00:00,0.82
ENTEDF,2020-10-12 21:00:00,78.5
CAHEDF,2020-10-12 21:00:00,52.5
O7161510_E,2020-10-12 21:00:00,29.4
NAT_O77015,2020-10-12 21:00:00,60.1436
O6140010,2020-10-12 21:00:00,234.965
O7094010,2020-10-12 21:00:00,2.664
GOUL,2020-10-12 21:00:00,3.64
O6140010,2020-10-12 20:45:00,230.735
O7094010,2020-10-12 20:45:00,2.718
O6140010,2020-10-12 20:30:00,228.385
O7094010,2020-10-12 20:30:00,2.745
O6140010,2020-10-12 20:15:00,227.21
O7094010,2020-10-12 20:15:00,2.677
COUTET,2020-10-12 20:00:00,61.3
O7145220,2020-10-12 20:00:00,1.18
O7041510,2020-10-12 20:00:00,3.02
O7101510,2020-10-12 20:00:00,6.72
O7054010,2020-10-12 20:00:00,0.54
O7074020,2020-10-12 20:00:00,0.85
ENTEDF,2020-10-12 20:00:00,82.3
CAHEDF,2020-10-12 20:00:00,54.8
O7161510_E,2020-10-12 20:00:00,49.3
NAT_O77015,2020-10-12 20:00:00,60.5232
O6140010,2020-10-12 20:00:00,223.45
O7094010,2020-10-12 20:00:00,2.704
GOUL,2020-10-12 20:00:00,3.65
O6140010,2020-10-12 19:45:00,224.39
O7094010,2020-10-12 19:45:00,2.677
O6140010,2020-10-12 19:30:00,224.155
O7094010,2020-10-12 19:30:00,2.745
O6140010,2020-10-12 19:15:00,222.98
O7094010,2020-10-12 19:15:00,2.745
COUTET,2020-10-12 19:00:00,59.7
O7145220,2020-10-12 19:00:00,1.2
O7041510,2020-10-12 19:00:00,3.05
O7101510,2020-10-12 19:00:00,6.75
O7054010,2020-10-12 19:00:00,0.55
O7074020,2020-10-12 19:00:00,0.85
ENTEDF,2020-10-12 19:00:00,106
CAHEDF,2020-10-12 19:00:00,60.7
GOUL,2020-10-12 19:00:00,3.7
O7161510_E,2020-10-12 19:00:00,55.1
NAT_O77015,2020-10-12 19:00:00,61.0651
O6140010,2020-10-12 19:00:00,222.04
O7094010,2020-10-12 19:00:00,2.759
O6140010,2020-10-12 18:45:00,224.86
O7094010,2020-10-12 18:45:00,2.745
O6140010,2020-10-12 18:30:00,224.86
O7094010,2020-10-12 18:30:00,2.745
O6140010,2020-10-12 18:15:00,226.975
O7094010,2020-10-12 18:15:00,2.745
COUTET,2020-10-12 18:00:00,57.8
O7145220,2020-10-12 18:00:00,1.2
O7041510,2020-10-12 18:00:00,3.05
O7101510,2020-10-12 18:00:00,6.75
O7054010,2020-10-12 18:00:00,0.55
O7074020,2020-10-12 18:00:00,0.84
ENTEDF,2020-10-12 18:00:00,108
CAHEDF,2020-10-12 18:00:00,66.8
GOUL,2020-10-12 18:00:00,3.74
O7161510_E,2020-10-12 18:00:00,25
NAT_O77015,2020-10-12 18:00:00,61.2451
O6140010,2020-10-12 18:00:00,227.915
O7094010,2020-10-12 18:00:00,2.745
O6140010,2020-10-12 17:45:00,229.56
O7094010,2020-10-12 17:45:00,2.745
O6140010,2020-10-12 17:30:00,234.26
O7094010,2020-10-12 17:30:00,2.745
O6140010,2020-10-12 17:15:00,239.665
O7094010,2020-10-12 17:15:00,2.759
COUTET,2020-10-12 17:00:00,57.8
O7145220,2020-10-12 17:00:00,1.2
O7041510,2020-10-12 17:00:00,3.1
O7101510,2020-10-12 17:00:00,6.78
O7054010,2020-10-12 17:00:00,0.55
O7074020,2020-10-12 17:00:00,0.83
ENTEDF,2020-10-12 17:00:00,94.2
CAHEDF,2020-10-12 17:00:00,66.6
O7161510_E,2020-10-12 17:00:00,24.9
NAT_O77015,2020-10-12 17:00:00,61.787
O6140010,2020-10-12 17:00:00,243.19
O7094010,2020-10-12 17:00:00,2.759
GOUL,2020-10-12 17:00:00,3.77
O6140010,2020-10-12 16:45:00,244.6
O7094010,2020-10-12 16:45:00,2.745
O6140010,2020-10-12 16:30:00,244.6
O7094010,2020-10-12 16:30:00,2.759
O6140010,2020-10-12 16:15:00,244.6
O7094010,2020-10-12 16:15:00,2.759
COUTET,2020-10-12 16:00:00,62.2
O7145220,2020-10-12 16:00:00,1.22
O7041510,2020-10-12 16:00:00,3.13
O7101510,2020-10-12 16:00:00,6.78
O7054010,2020-10-12 16:00:00,0.55
O7074020,2020-10-12 16:00:00,0.83
ENTEDF,2020-10-12 16:00:00,66.2
CAHEDF,2020-10-12 16:00:00,62.2
O7161510_E,2020-10-12 16:00:00,25.1
NAT_O77015,2020-10-12 16:00:00,62.0766
O6140010,2020-10-12 16:00:00,246.01
O7094010,2020-10-12 16:00:00,2.759
GOUL,2020-10-12 16:00:00,3.81
O6140010,2020-10-12 15:45:00,244.835
O7094010,2020-10-12 15:45:00,2.745
O6140010,2020-10-12 15:30:00,244.6
O7094010,2020-10-12 15:30:00,2.745
O6140010,2020-10-12 15:15:00,244.6
O7094010,2020-10-12 15:15:00,2.759
COUTET,2020-10-12 15:00:00,70.2
O7145220,2020-10-12 15:00:00,1.23
O7041510,2020-10-12 15:00:00,3.15
O7101510,2020-10-12 15:00:00,6.84
O7054010,2020-10-12 15:00:00,0.56
O7074020,2020-10-12 15:00:00,0.88
ENTEDF,2020-10-12 15:00:00,51.9
CAHEDF,2020-10-12 15:00:00,51.3
GOUL,2020-10-12 15:00:00,3.86
O7161510_E,2020-10-12 15:00:00,25.1
NAT_O77015,2020-10-12 15:00:00,62.6066
O6140010,2020-10-12 15:00:00,244.835
O7094010,2020-10-12 15:00:00,2.759
O6140010,2020-10-12 14:45:00,244.6
O7094010,2020-10-12 14:45:00,2.745
O6140010,2020-10-12 14:30:00,244.365
O7094010,2020-10-12 14:30:00,2.759
O6140010,2020-10-12 14:15:00,243.425
O7094010,2020-10-12 14:15:00,2.759
COUTET,2020-10-12 14:00:00,70.2
O7145220,2020-10-12 14:00:00,1.24
O7041510,2020-10-12 14:00:00,3.1
O7101510,2020-10-12 14:00:00,6.92
O7054010,2020-10-12 14:00:00,0.56
O7074020,2020-10-12 14:00:00,0.87
ENTEDF,2020-10-12 14:00:00,62
CAHEDF,2020-10-12 14:00:00,42.4
GOUL,2020-10-12 14:00:00,3.86
O7161510_E,2020-10-12 14:00:00,25.4
NAT_O77015,2020-10-12 14:00:00,62.7314
O6140010,2020-10-12 14:00:00,244.13
O7094010,2020-10-12 14:00:00,2.8
O6140010,2020-10-12 13:45:00,243.425
O7094010,2020-10-12 13:45:00,2.84
O6140010,2020-10-12 13:30:00,239.43
O7094010,2020-10-12 13:30:00,2.8
O6140010,2020-10-12 13:15:00,238.255
O7094010,2020-10-12 13:15:00,2.84
COUTET,2020-10-12 13:00:00,70.2
O7145220,2020-10-12 13:00:00,1.24
O7041510,2020-10-12 13:00:00,3.1
O7101510,2020-10-12 13:00:00,6.95
O7054010,2020-10-12 13:00:00,0.56
O7074020,2020-10-12 13:00:00,0.87
ENTEDF,2020-10-12 13:00:00,74.6
CAHEDF,2020-10-12 13:00:00,48.1
O7161510_E,2020-10-12 13:00:00,28.9
NAT_O77015,2020-10-12 13:00:00,63.4025
GOUL,2020-10-12 13:00:00,3.89
O6140010,2020-10-12 13:00:00,231.675
O7094010,2020-10-12 13:00:00,2.84
O6140010,2020-10-12 12:45:00,231.44
O7094010,2020-10-12 12:45:00,2.84
O6140010,2020-10-12 12:30:00,231.44
O7094010,2020-10-12 12:30:00,2.854
O6140010,2020-10-12 12:15:00,230.5
O7094010,2020-10-12 12:15:00,2.84
O6140010,2020-10-12 12:00:00,228.385
O7094010,2020-10-12 12:00:00,2.84
COUTET,2020-10-12 12:00:00,75.8
O7145220,2020-10-12 12:00:00,1.25
O7041510,2020-10-12 12:00:00,3.13
O7101510,2020-10-12 12:00:00,6.98
O7054010,2020-10-12 12:00:00,0.56
O7074020,2020-10-12 12:00:00,0.86
ENTEDF,2020-10-12 12:00:00,95.5
CAHEDF,2020-10-12 12:00:00,51.9
O7161510_E,2020-10-12 12:00:00,49.6
NAT_O77015,2020-10-12 12:00:00,63.4904
GOUL,2020-10-12 12:00:00,3.91
O6140010,2020-10-12 11:45:00,225.565
O7094010,2020-10-12 11:45:00,2.854
O6140010,2020-10-12 11:30:00,225.33
O7094010,2020-10-12 11:30:00,2.84
O6140010,2020-10-12 11:15:00,228.15
O7094010,2020-10-12 11:15:00,2.84
COUTET,2020-10-12 11:00:00,58
O7145220,2020-10-12 11:00:00,1.25
O7041510,2020-10-12 11:00:00,3.13
O7101510,2020-10-12 11:00:00,7.01
O7054010,2020-10-12 11:00:00,0.56
O7074020,2020-10-12 11:00:00,0.85
ENTEDF,2020-10-12 11:00:00,119
CAHEDF,2020-10-12 11:00:00,52.9
GOUL,2020-10-12 11:00:00,3.98
O7161510_E,2020-10-12 11:00:00,57.6
NAT_O77015,2020-10-12 11:00:00,64.7839
O6140010,2020-10-12 11:00:00,228.15
O7094010,2020-10-12 11:00:00,2.854
O6140010,2020-10-12 10:45:00,229.09
O7094010,2020-10-12 10:45:00,2.922
O6140010,2020-10-12 10:30:00,231.44
O7094010,2020-10-12 10:30:00,2.936
O6140010,2020-10-12 10:15:00,235.2
O7094010,2020-10-12 10:15:00,2.936
COUTET,2020-10-12 10:00:00,70.4
O7145220,2020-10-12 10:00:00,1.25
O7041510,2020-10-12 10:00:00,3.05
O7101510,2020-10-12 10:00:00,7.04
O7054010,2020-10-12 10:00:00,0.57
O7074020,2020-10-12 10:00:00,0.87
ENTEDF,2020-10-12 10:00:00,97.7
CAHEDF,2020-10-12 10:00:00,52.9
GOUL,2020-10-12 10:00:00,3.98
O7161510_E,2020-10-12 10:00:00,58.3
NAT_O77015,2020-10-12 10:00:00,64.3238
O6140010,2020-10-12 10:00:00,241.31
O7094010,2020-10-12 10:00:00,2.936
O6140010,2020-10-12 09:45:00,247.655
O7094010,2020-10-12 09:45:00,2.868
O6140010,2020-10-12 09:30:00,248.125
O7094010,2020-10-12 09:30:00,2.854
O6140010,2020-10-12 09:15:00,250.71
O7094010,2020-10-12 09:15:00,2.868
COUTET,2020-10-12 09:00:00,67.3
O7145220,2020-10-12 09:00:00,1.27
O7041510,2020-10-12 09:00:00,3.15
O7101510,2020-10-12 09:00:00,7.01
O7054010,2020-10-12 09:00:00,0.56
O7074020,2020-10-12 09:00:00,0.87
ENTEDF,2020-10-12 09:00:00,92.9
CAHEDF,2020-10-12 09:00:00,54.1
O7161510_E,2020-10-12 09:00:00,55.7
NAT_O77015,2020-10-12 09:00:00,64.6743
O6140010,2020-10-12 09:00:00,251.65
O7094010,2020-10-12 09:00:00,2.936
GOUL,2020-10-12 09:00:00,4.02
O6140010,2020-10-12 08:45:00,257.593
O7094010,2020-10-12 08:45:00,2.922
O6140010,2020-10-12 08:30:00,261.443
O7094010,2020-10-12 08:30:00,2.936
O6140010,2020-10-12 08:15:00,261.443
O7094010,2020-10-12 08:15:00,2.936
COUTET,2020-10-12 08:00:00,70.2
O7145220,2020-10-12 08:00:00,1.27
O7041510,2020-10-12 08:00:00,3.13
O7101510,2020-10-12 08:00:00,7.04
O7054010,2020-10-12 08:00:00,0.57
O7074020,2020-10-12 08:00:00,0.87
ENTEDF,2020-10-12 08:00:00,83.7
CAHEDF,2020-10-12 08:00:00,58.2
O7161510_E,2020-10-12 08:00:00,55.2
NAT_O77015,2020-10-12 08:00:00,64.8718
O6140010,2020-10-12 08:00:00,263.753
O7094010,2020-10-12 08:00:00,2.936
GOUL,2020-10-12 08:00:00,4.08
O6140010,2020-10-12 07:45:00,265.037
O7094010,2020-10-12 07:45:00,2.936
O6140010,2020-10-12 07:30:00,267.603
O7094010,2020-10-12 07:30:00,2.936
O6140010,2020-10-12 07:15:00,270.94
O7094010,2020-10-12 07:15:00,2.936
COUTET,2020-10-12 07:00:00,75.6
O7145220,2020-10-12 07:00:00,1.28
O7041510,2020-10-12 07:00:00,3.18
O7101510,2020-10-12 07:00:00,7.04
O7054010,2020-10-12 07:00:00,0.56
O7074020,2020-10-12 07:00:00,0.9
ENTEDF,2020-10-12 07:00:00,62.8
CAHEDF,2020-10-12 07:00:00,66.4
GOUL,2020-10-12 07:00:00,4.12
O7161510_E,2020-10-12 07:00:00,53.9
NAT_O77015,2020-10-12 07:00:00,65.1458
O6140010,2020-10-12 07:00:00,268.887
O7094010,2020-10-12 07:00:00,2.936
O6140010,2020-10-12 06:45:00,268.373
O7094010,2020-10-12 06:45:00,2.949
O6140010,2020-10-12 06:30:00,266.32
O7094010,2020-10-12 06:30:00,2.936
O6140010,2020-10-12 06:15:00,261.957
O7094010,2020-10-12 06:15:00,2.936
COUTET,2020-10-12 06:00:00,80.2
O7145220,2020-10-12 06:00:00,1.3
O7041510,2020-10-12 06:00:00,3.17
O7101510,2020-10-12 06:00:00,7.1
O7054010,2020-10-12 06:00:00,0.56
O7074020,2020-10-12 06:00:00,0.91
ENTEDF,2020-10-12 06:00:00,38.5
